AUTO_FLAG,CATA_ID,CATA_TYPE,EPI_DEPTH,EPI_LAT,EPI_LON,EQ_CATA_TYPE,EQ_TYPE,IS_DEL,LOCATION_C,LOCATION_S,LOC_STN,M,M_MB,M_MB2,M_ML,M_MS,M_MS7,NEW_DID,O_TIME,O_TIME_FRA,SAVE_TIME,SUM_STN,SYNC_TIME,id
M,CD20221105160611.00,,9,25.35,101.42,,M,,云南楚雄州牟定县,,0,3.2,0,0,0,0,0,CD20221105160611,2022-11-05 16:06:11,0,2022-11-05 16:13:01,0,2022-11-05 16:13:01,44235
M,CD20221105123106.00,,10,41.27,83.69,,M,,新疆阿克苏地区库车市,,0,3.0,0,0,0,0,0,CD20221105123106,2022-11-05 12:31:06,0,2022-11-05 12:38:42,0,2022-11-05 12:38:44,44234
M,CD20221105055115.00,,23,37.66,77.78,,M,,新疆和田地区皮山县,,0,3.2,0,0,0,0,0,CD20221105055115,2022-11-05 05:51:15,0,2022-11-05 05:59:36,0,2022-11-05 05:59:40,44233
M,CC20221104180248.00,,10,28.10,-112.20,,M,,加利福尼亚湾,,0,6.2,0,0,0,0,0,CC20221104180248,2022-11-04 18:02:47,0,2022-11-04 18:30:17,0,2022-11-04 18:30:20,44232
M,CC20221104122612.00,,60,13.15,-89.45,,M,,萨尔瓦多附近海域,,0,5.6,0,0,0,0,0,CC20221104122612,2022-11-04 12:26:12,0,2022-11-04 12:53:26,0,2022-11-04 12:53:31,44231
M,CC20221102221752.00,,10,-61.00,-25.70,,M,,南桑威奇群岛,,0,5.7,0,0,0,0,0,CC20221102221752,2022-11-02 22:17:51,0,2022-11-02 22:41:22,0,2022-11-02 22:41:24,44230
M,CD20221102171325.00,,10,41.68,92.70,,M,,新疆哈密市伊州区,,0,4.7,0,0,0,0,0,CD20221102171325,2022-11-02 17:13:24,0,2022-11-02 17:21:35,0,2022-11-02 17:21:35,44229
M,CC20221102125315.00,,10,31.45,-133.40,,M,,北太平洋,,0,5.8,0,0,0,0,0,CC20221102125315,2022-11-02 12:53:15,0,2022-11-02 13:11:47,0,2022-11-02 13:11:48,44228
M,CC20221102103759.00,,100,-22.40,-68.75,,M,,智利北部,,0,5.1,0,0,0,0,0,CC20221102103759,2022-11-02 10:37:58,0,2022-11-02 11:00:58,0,2022-11-02 11:01:01,44227
M,CD20221102060654.00,,9,33.18,91.96,,M,,青海海西州唐古拉地区,,0,4.8,0,0,0,0,0,CD20221102060654,2022-11-02 06:06:54,0,2022-11-02 06:17:26,0,2022-11-02 06:17:26,44226
M,CC20221101214822.00,,10,33.11,86.75,,M,,西藏那曲市尼玛县,,0,4.9,0,0,0,0,0,CC20221101214822,2022-11-01 21:48:22,0,2022-11-01 21:57:54,0,2022-11-01 21:57:54,44225
M,CC20221101163011.00,,100,24.74,122.46,,M,,台湾宜兰县海域,,0,4.7,0,0,0,0,0,CC20221101163011,2022-11-01 16:30:11,0,2022-11-01 16:43:21,0,2022-11-01 16:43:22,44224
M,CC20221101054252.00,,280,39.95,15.60,,M,,意大利南部海域,,0,5.4,0,0,0,0,0,CC20221101054252,2022-11-01 05:42:51,0,2022-11-01 06:07:17,0,2022-11-01 06:07:20,44223
M,CC20221031212245.00,,160,-2.45,-75.75,,M,,秘鲁北部,,0,5.6,0,0,0,0,0,CC20221031212245,2022-10-31 21:22:45,0,2022-10-31 21:49:44,0,2022-10-31 21:49:46,44222
M,CC20221031164828.00,,10,22.84,121.28,,M,,台湾台东县海域,,0,4.7,0,0,0,0,0,CC20221031164828,2022-10-31 16:48:27,0,2022-10-31 17:03:42,0,2022-10-31 17:03:42,44221
M,CD20221030064928.00,,14,38.88,119.88,,M,,渤海海域,,0,3.6,0,0,0,0,0,CD20221030064928,2022-10-30 06:49:28,0,2022-10-30 07:01:39,0,2022-10-30 07:01:40,44220
M,CC20221030043502.00,,50,-16.10,166.50,,M,,瓦努阿图群岛,,0,5.4,0,0,0,0,0,CC20221030043502,2022-10-30 04:35:01,0,2022-10-30 05:06:50,0,2022-10-30 05:06:52,44219
M,CD20221030022011.00,,17,41.27,83.31,,M,,新疆阿克苏地区库车市,,0,3.0,0,0,0,0,0,CD20221030022011,2022-10-30 02:20:10,0,2022-10-30 02:29:00,0,2022-10-30 02:29:03,44218
M,CD20221029091241.00,,10,41.10,83.77,,M,,新疆阿克苏地区库车市,,0,3.1,0,0,0,0,0,CD20221029091241,2022-10-29 09:12:41,0,2022-10-29 09:23:14,0,2022-10-29 09:23:29,44217
M,CC20221029080949.00,,10,-14.45,-76.35,,M,,秘鲁沿岸近海,,0,5.5,0,0,0,0,0,CC20221029080949,2022-10-29 08:09:48,0,2022-10-29 08:36:39,0,2022-10-29 08:36:55,44216
M,CC20221029042206.00,,10,-14.55,-76.35,,M,,秘鲁沿岸近海,,0,5.6,0,0,0,0,0,CC20221029042206,2022-10-29 04:22:06,0,2022-10-29 04:53:48,0,2022-10-29 04:54:06,44215
M,CD20221028233044.00,,60,24.64,121.96,,M,,台湾宜兰县海域,,0,4.4,0,0,0,0,0,CD20221028233044,2022-10-28 23:30:43,0,2022-10-28 23:42:01,0,2022-10-28 23:42:14,44214
M,CD20221028043452.00,,12,41.78,79.70,,M,,新疆阿克苏地区温宿县,,0,3.0,0,0,0,0,0,CD20221028043452,2022-10-28 04:34:52,0,2022-10-28 04:41:13,0,2022-10-28 04:41:27,44213
M,CD20221028034250.00,,17,40.12,83.11,,M,,新疆阿克苏地区沙雅县,,0,3.0,0,0,0,0,0,CD20221028034250,2022-10-28 03:42:49,0,2022-10-28 03:52:25,0,2022-10-28 03:52:39,44212
M,CD20221026230609.00,,21,37.70,77.78,,M,,新疆和田地区皮山县,,0,3.6,0,0,0,0,0,CD20221026230609,2022-10-26 23:06:08,0,2022-10-26 23:12:51,0,2022-10-26 23:13:06,44211
M,CD20221026155649.00,,19,38.78,75.67,,M,,新疆克孜勒苏州阿克陶县,,0,3.3,0,0,0,0,0,CD20221026155649,2022-10-26 15:56:48,0,2022-10-26 16:03:33,0,2022-10-26 16:03:48,44210
M,CD20221026050811.00,,10,37.66,92.26,,M,,青海海西州茫崖市,,0,3.6,0,0,0,0,0,CD20221026050811,2022-10-26 05:08:10,0,2022-10-26 05:17:28,0,2022-10-26 05:17:44,44209
M,CC20221025225860.00,,10,17.70,120.80,,M,,菲律宾,,0,6.5,0,0,0,0,0,CC20221025225860,2022-10-25 22:58:59,0,2022-10-25 23:22:56,0,2022-10-25 23:23:09,44208
M,CD20221025203415.00,,10,37.76,101.19,,M,,青海海北州门源县,,0,3.0,0,0,0,0,0,CD20221025203415,2022-10-25 20:34:15,0,2022-10-25 20:40:23,0,2022-10-25 20:40:37,44207
M,CD20221025124818.00,,20,37.69,77.82,,M,,新疆和田地区皮山县,,0,3.4,0,0,0,0,0,CD20221025124818,2022-10-25 12:48:17,0,2022-10-25 12:54:19,0,2022-10-25 12:54:34,44206
M,CD20221025094826.00,,14,38.36,113.72,,M,,河北石家庄市平山县,,0,2.1,0,0,0,0,0,CD20221025094826,2022-10-25 09:48:25,0,2022-10-25 09:53:46,0,2022-10-25 09:54:01,44205
M,CD20221025085457.00,,23,37.64,77.77,,M,,新疆和田地区皮山县,,0,3.0,0,0,0,0,0,CD20221025085457,2022-10-25 08:54:57,0,2022-10-25 09:03:27,0,2022-10-25 09:03:42,44204
M,CC20221025081306.00,,90,-58.75,-26.05,,M,,南桑威奇群岛,,0,6.6,0,0,0,0,0,CC20221025081306,2022-10-25 08:13:05,0,2022-10-25 08:36:10,0,2022-10-25 08:36:23,44203
M,CD20221025054924.00,,23,37.67,77.77,,M,,新疆和田地区皮山县,,0,3.4,0,0,0,0,0,CD20221025054924,2022-10-25 05:49:24,0,2022-10-25 05:55:51,0,2022-10-25 05:56:06,44202
M,CD20221025043745.00,,21,37.67,77.76,,M,,新疆和田地区皮山县,,0,3.0,0,0,0,0,0,CD20221025043745,2022-10-25 04:37:44,0,2022-10-25 04:45:03,0,2022-10-25 04:45:17,44201
M,CD20221025030623.00,,20,37.65,77.74,,M,,新疆和田地区皮山县,,0,3.1,0,0,0,0,0,CD20221025030623,2022-10-25 03:06:23,0,2022-10-25 03:13:30,0,2022-10-25 03:13:44,44200
M,CD20221024211558.00,,15,36.45,114.08,,M,,河北邯郸市磁县,,0,2.0,0,0,0,0,0,CD20221024211558,2022-10-24 21:15:57,0,2022-10-24 21:21:42,0,2022-10-24 21:21:56,44199
M,CC20221024155105.00,,40,-15.10,-173.10,,M,,汤加群岛,,0,5.7,0,0,0,0,0,CC20221024155105,2022-10-24 15:51:05,0,2022-10-24 16:20:07,0,2022-10-24 16:20:21,44198
M,CD20221024143258.00,,24,37.68,77.76,,M,,新疆和田地区皮山县,,0,3.1,0,0,0,0,0,CD20221024143258,2022-10-24 14:32:57,0,2022-10-24 14:39:05,0,2022-10-24 14:39:16,44197
M,CD20221024140013.00,,19,37.70,77.78,,M,,新疆和田地区皮山县,,0,3.9,0,0,0,0,0,CD20221024140013,2022-10-24 14:00:12,0,2022-10-24 14:08:03,0,2022-10-24 14:08:14,44196
M,CC20221024100642.00,,250,7.15,125.50,,M,,菲律宾棉兰老岛,,0,5.3,0,0,0,0,0,CC20221024100642,2022-10-24 10:06:41,0,2022-10-24 10:25:59,0,2022-10-24 10:26:10,44195
M,CD20221024081359.00,,9,24.26,98.94,,M,,云南保山市龙陵县,,0,3.0,0,0,0,0,0,CD20221024081359,2022-10-24 08:13:58,0,2022-10-24 08:19:12,0,2022-10-24 08:19:21,44194
M,CD20221024065811.00,,21,37.66,77.86,,M,,新疆和田地区皮山县,,0,3.4,0,0,0,0,0,CD20221024065811,2022-10-24 06:58:11,0,2022-10-24 07:03:24,0,2022-10-24 07:03:34,44193
M,CD20221024025818.00,,9,24.27,98.94,,M,,云南保山市龙陵县,,0,3.1,0,0,0,0,0,CD20221024025818,2022-10-24 02:58:18,0,2022-10-24 03:04:37,0,2022-10-24 03:04:45,44192
M,CD20221023232708.00,,22,37.70,77.79,,M,,新疆和田地区皮山县,,0,3.0,0,0,0,0,0,CD20221023232708,2022-10-23 23:27:08,0,2022-10-23 23:33:18,0,2022-10-23 23:33:27,44191
M,CD20221023231345.00,,23,37.64,77.83,,M,,新疆和田地区皮山县,,0,3.6,0,0,0,0,0,CD20221023231345,2022-10-23 23:13:44,0,2022-10-23 23:19:46,0,2022-10-23 23:19:54,44190
M,CC20221023230659.00,,17,37.71,77.85,,M,,新疆和田地区皮山县,,0,5.1,0,0,0,0,0,CC20221023230659,2022-10-23 23:06:58,0,2022-10-23 23:15:14,0,2022-10-23 23:15:21,44189
M,CD20221023225321.00,,17,37.70,77.83,,M,,新疆和田地区皮山县,,0,4.8,0,0,0,0,0,CD20221023225321,2022-10-23 22:53:20,0,2022-10-23 23:01:12,0,2022-10-23 23:01:19,44188
M,CD20221023200257.00,,8,28.10,104.95,,M,,四川宜宾市珙县,,0,3.0,0,0,0,0,0,CD20221023200257,2022-10-23 20:02:57,0,2022-10-23 20:10:08,0,2022-10-23 20:10:16,44187
M,CC20221023100829.00,,110,-22.05,-68.80,,M,,智利北部,,0,5.0,0,0,0,0,0,CC20221023100829,2022-10-23 10:08:28,0,2022-10-23 10:34:34,0,2022-10-23 10:34:40,44186
M,CC20221022131702.00,,12,29.61,102.03,,M,,四川甘孜州泸定县,,0,5.0,0,0,0,0,0,CC20221022131702,2022-10-22 13:17:01,0,2022-10-22 13:26:50,0,2022-10-22 13:27:28,44185
M,CD20221021030014.00,,15,39.25,105.94,,M,,内蒙古阿拉善盟阿拉善左旗,,0,3.6,0,0,0,0,0,CD20221021030014,2022-10-21 03:00:13,0,2022-10-21 03:07:28,0,2022-10-21 03:08:02,44184
M,CC20221020195711.00,,10,7.65,-82.30,,M,,巴拿马以南海域,,0,6.7,0,0,0,0,0,CC20221020195711,2022-10-20 19:57:10,0,2022-10-20 20:21:55,0,2022-10-20 20:22:23,44183
M,CC20221019230304.00,,10,-7.50,-13.65,,M,,阿森松岛地区,,0,5.8,0,0,0,0,0,CC20221019230304,2022-10-19 23:03:03,0,2022-10-19 23:31:05,0,2022-10-19 23:31:29,44182
M,CD20221019172704.00,,10,37.02,84.77,,M,,新疆巴音郭楞州且末县,,0,3.3,0,0,0,0,0,CD20221019172704,2022-10-19 17:27:03,0,2022-10-19 17:34:33,0,2022-10-19 17:34:55,44181
M,CD20221019172240.00,,10,27.94,86.03,,M,,西藏日喀则市聂拉木县,,0,4.2,0,0,0,0,0,CD20221019172240,2022-10-19 17:22:40,0,2022-10-19 17:31:15,0,2022-10-19 17:31:39,44180
M,CC20221019123535.00,,11,37.69,92.30,,M,,青海海西州茫崖市,,0,5.5,0,0,0,0,0,CC20221019123535,2022-10-19 12:35:34,0,2022-10-19 12:45:57,0,2022-10-19 12:46:19,44179
M,CC20221017212042.00,,10,21.63,120.97,,M,,台湾屏东县海域,,0,4.8,0,0,0,0,0,CC20221017212042,2022-10-17 21:20:41,0,2022-10-17 21:35:35,0,2022-10-17 21:35:49,44178
M,CD20221017164825.00,,10,33.58,81.84,,M,,西藏阿里地区日土县,,0,3.7,0,0,0,0,0,CD20221017164825,2022-10-17 16:48:24,0,2022-10-17 16:54:47,0,2022-10-17 16:55:00,44177
M,CD20221017125301.00,,12,39.42,78.10,,M,,新疆喀什地区巴楚县,,0,3.8,0,0,0,0,0,CD20221017125301,2022-10-17 12:53:01,0,2022-10-17 12:59:29,0,2022-10-17 12:59:40,44176
M,CD20221016230206.00,,22,40.17,83.15,,M,,新疆阿克苏地区沙雅县,,0,4.6,0,0,0,0,0,CD20221016230206,2022-10-16 23:02:06,0,2022-10-16 23:10:11,0,2022-10-16 23:10:18,44175
M,CC20221016204823.00,,10,4.40,-87.55,,M,,中美洲沿岸远海,,0,6.5,0,0,0,0,0,CC20221016204823,2022-10-16 20:48:22,0,2022-10-16 21:10:38,0,2022-10-16 21:10:45,44174
M,CD20221016184145.00,,17,39.43,78.11,,M,,新疆喀什地区巴楚县,,0,3.7,0,0,0,0,0,CD20221016184145,2022-10-16 18:41:45,0,2022-10-16 18:47:50,0,2022-10-16 18:47:58,44173
M,CD20221016172739.00,,22,39.47,78.11,,M,,新疆喀什地区巴楚县,,0,3.2,0,0,0,0,0,CD20221016172739,2022-10-16 17:27:38,0,2022-10-16 17:32:02,0,2022-10-16 17:32:09,44172
M,CC20221016165432.00,,17,39.42,78.13,,M,,新疆喀什地区巴楚县,,0,5.1,0,0,0,0,0,CC20221016165432,2022-10-16 16:54:31,0,2022-10-16 17:04:44,0,2022-10-16 17:04:50,44171
M,CC20221014085353.00,,10,52.05,105.75,,M,,俄罗斯贝加尔湖地区,,0,5.1,0,0,0,0,0,CC20221014085353,2022-10-14 08:53:53,0,2022-10-14 09:14:46,0,2022-10-14 09:15:19,44170
M,CC20221014062023.00,,90,-4.75,153.45,,M,,新爱尔兰地区,,0,6.3,0,0,0,0,0,CC20221014062023,2022-10-14 06:20:22,0,2022-10-14 06:49:43,0,2022-10-14 06:50:15,44169
M,CD20221013155657.00,,10,42.34,81.17,,M,,新疆伊犁州昭苏县,,0,3.1,0,0,0,0,0,CD20221013155657,2022-10-13 15:56:56,0,2022-10-13 16:02:55,0,2022-10-13 16:03:24,44168
M,CD20221013073421.00,,10,36.37,114.35,,M,,河北邯郸市磁县,,0,2.1,0,0,0,0,0,CD20221013073421,2022-10-13 07:34:21,0,2022-10-13 07:38:52,0,2022-10-13 07:39:17,44167
M,CD20221013071704.00,,19,37.69,77.82,,M,,新疆和田地区皮山县,,0,3.2,0,0,0,0,0,CD20221013071704,2022-10-13 07:17:03,0,2022-10-13 07:24:03,0,2022-10-13 07:24:31,44166
M,CD20221012180214.00,,10,36.91,95.88,,M,,青海海西州都兰县,,0,3.4,0,0,0,0,0,CD20221012180214,2022-10-12 18:02:13,0,2022-10-12 18:06:56,0,2022-10-12 18:07:23,44165
M,CD20221011103535.00,,10,42.16,80.74,,M,,新疆阿克苏地区拜城县,,0,3.0,0,0,0,0,0,CD20221011103535,2022-10-11 10:35:35,0,2022-10-11 10:45:34,0,2022-10-11 10:45:51,44164
M,CC20221011032443.00,,20,23.93,122.26,,M,,台湾花莲县海域,,0,5.6,0,0,0,0,0,CC20221011032443,2022-10-11 03:24:43,0,2022-10-11 03:34:46,0,2022-10-11 03:35:00,44163
M,CD20221010201752.00,,23,23.63,121.55,,M,,台湾花莲县海域,,0,4.6,0,0,0,0,0,CD20221010201752,2022-10-10 20:17:51,0,2022-10-10 20:26:43,0,2022-10-10 20:26:55,44162
M,CD20221010182132.00,,9,31.36,116.11,,M,,安徽六安市霍山县,,0,3.2,0,0,0,0,0,CD20221010182132,2022-10-10 18:21:31,0,2022-10-10 18:28:26,0,2022-10-10 18:28:38,44161
M,CD20221010103418.00,,9,25.42,101.95,,M,,云南楚雄州元谋县,,0,3.2,0,0,0,0,0,CD20221010103418,2022-10-10 10:34:17,0,2022-10-10 10:40:23,0,2022-10-10 10:40:33,44160
