,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
29,-3721.296287573282,-3503.2789402872045,-760.1821894390322,-102.82207336487818,-508.4410715732185,-48.713972860190275,19.668676086819204,43.49297317459337,541.0914630069279,203.09618701637592,-257.9941876134789,-57.24289367519223,-277.7603973387278,33.070110048005446,-289.8302819783607,442.93636250531944,-275.01122481899,-309.2719650788425,-142.1106100741064,-89.98481310438639
30,-5050.032068383507,-3909.825548185722,-1004.2626945344517,53.379686142222454,-446.88261439645936,-47.27239222359965,24.71499619429261,57.6971898976042,249.15732357565486,564.0872061056664,-241.82651448635232,-343.4019133294843,-609.0606488362413,122.43423126358196,429.33295662354584,-266.9742206224682,345.7192664238584,-305.0361945510174,203.7445494432801,117.26168721430437
31,-3937.171981801326,-1060.3744520229318,-363.73521003432313,-1130.1868058372722,17.389151355355935,-82.27323465816795,48.178001874189555,335.7452442209908,441.6258872036015,547.77709673447,-321.39115297348854,-520.8386784513714,-1313.7174297792176,-127.59728353516039,114.32578925036937,410.13091252466126,-678.8034261112975,-360.09852005472464,-37.260312366074196,-51.417657248578465
32,-3068.1047108292755,17040.158327241323,-1702.5223995478073,2589.411080048608,-1967.8655816048183,-37.087950971686965,42.33623754169154,178.95438500775734,143.94483184023213,367.0780796013986,-444.2284143547875,46.97887070728568,-274.8980963613554,170.1582530039825,-40.6874448387184,570.7366755657392,385.81162523446886,-448.7370700229979,176.46100130811175,481.7163864883986
33,-4684.703193223257,611.6241467785081,110.22655187485576,5190.6416437023245,5026.679778799537,38.14094611609377,59.994717859434225,-292.5093210421048,1187.1683124285248,-208.59336955366308,-314.984509735121,457.67859736308026,112.09231307785362,108.25337517489271,673.0729974717716,-354.5600170662114,135.098446156131,-398.4111097745149,198.06069411855378,-15.131669776341571
34,-5415.130216700406,-3928.019433907595,809.6519329946244,564.8527592173946,852.5544884449483,-31.624418780459422,-83.90677774998586,-112.86516831588467,-825.620941628177,76.71567076134893,225.23192289185718,-137.67070326470122,110.87475376025525,13.270029120874202,-261.7257983699143,350.95262717991716,-247.4212390544986,-116.6265209722054,151.4324769764355,-35.23514529957188
35,-5144.6948873843485,-3428.2528463444573,181.7697749881301,1.5433270965034258,-526.3933055413373,-40.76671579243215,-0.5280040481155546,323.0981737078617,89.26152037753972,385.3112677560236,-293.12769560599804,-164.25019830895306,-319.63954633374664,216.8681847011229,317.5253005566161,41.87530255019583,-688.5554807481994,535.7471661474332,-285.2389304888313,-164.22608345908864
36,-4157.833930607391,428.7368841377946,129.45006455828675,6092.888681277683,4529.045153571751,25.820411875454777,-137.23049254957434,1327.3049495711507,1884.2728560314458,-284.3365045769625,-283.8002065970994,482.0185514135268,431.5798959478303,-441.14692667652974,-135.17266083240025,-148.7309445919579,-45.988658209600416,-257.7289885533033,-74.19269318579373,-56.512067411659764
37,-4818.066144628795,-3866.96623579408,-1004.9443150503541,383.10775105999727,-611.6387495740429,-35.99709996717619,-111.39057021414293,333.1173588970146,-13.577121555026842,-305.4770859063099,-97.05787751433053,273.01861592880357,-86.51532378754267,-375.46576458556245,-265.1705498538263,-138.36029967586006,-5.085977671831322,-166.04845184773967,9.795539189014518,-2.099133711093966
38,-2922.385212794136,829.2598927048317,-1304.0268452158382,-1419.6096531337867,-129.21558157519658,-64.17784520865305,-26.067236705387106,334.63989344536253,594.5991357402162,577.08253556138,-61.770523975617486,-468.11067206902123,-56.57439481573939,-41.299456191987204,157.01831907765646,-473.4851070508158,-408.866772257192,-133.1201245928179,183.75374829797155,-75.01246017050927
39,-4494.933979006372,-1056.3032475315824,-2187.7131526107046,-1545.1429182572056,116.96485798780466,-94.64077749308291,12.828963089663755,46.59735548887738,459.4493951826081,348.1334478942402,-244.4413566213648,-12.571972787491266,270.6198634891819,-192.04308503958356,-70.29636716139231,76.04385077943006,568.3829439606378,-34.72597033253441,253.96694967544468,-193.18942180375413
40,261.40590552421367,5196.271536645823,-4041.712041779109,3045.9699361386006,864.5221325289427,82.60114117841411,317.70999773528314,-2992.6460017380227,1892.8156263237747,-216.11491818333587,507.5487876562939,-392.3994809635992,-226.22323439355222,411.27746801081605,-199.02294299003006,-167.71352908129836,-187.3286765450201,-163.6288993877223,256.32722859068224,-288.12830160097724
41,-911.1343302400655,-3798.676377078171,-1634.3971863379309,-369.80235379348585,-874.9503981676087,-39.084733050266635,-4.755977392294844,65.08764570941163,166.58455760835588,114.47013397528121,-277.12509641979165,18.896945063009735,194.22364755871143,-477.44944445303463,-67.33956747133274,-86.22261504880018,-159.29619045464085,138.030840423036,-413.8103304549936,197.2858939626532
42,1282.2812026562674,9049.009325443518,-2349.403411887474,-1745.4805121484571,2885.0713737814826,-87.43542298517694,-107.30524381658755,242.78230034857955,-1562.8894478554305,7.22467661179931,-93.63891304867046,-93.38523188621002,-195.86594400058448,140.9879130138977,232.5061010505981,582.7046004426587,98.6222345258742,-323.7321704670584,587.8501644964809,272.87220039318964
43,-4684.059748526611,1184.9318255654455,-16.317314122357537,-1186.1161169413228,446.6892603013761,-79.94363139577881,-35.403812312234855,510.5883699729713,73.38245735505195,184.560493743498,-336.735343751384,249.5398744330599,190.41114259786517,-238.82621566267096,-119.2029467316527,-205.42976589688277,-36.22002973496586,-89.21436561396484,130.2938292601275,73.24362932070609
44,-4765.018922698281,521.9537208825592,-280.71961295996897,4647.490759853883,6216.75148612535,35.63266351050643,152.70772303379397,-1255.8909568727672,-1026.508612539267,1008.4016975472199,264.2761198567573,-920.80905382003,-362.1256241982172,-364.5769239766453,594.3101216470021,187.08697304555838,98.64795425767115,113.61777761635756,105.16804516424969,732.7261257584845
45,-4806.253573255989,-1675.6063371286139,-560.5269421694679,-700.6173575138006,-354.49673683822834,-56.75702769440005,1.5608877554733689,249.39184834639687,22.803504101314534,-181.3336950429975,-518.5301684556658,527.6472751897782,8.347456201924512,488.5173047431709,-268.4216316513243,-109.28192198918026,-33.166041212031516,-98.1730635844105,-216.2993876418874,-130.33528571136182
46,-4636.6555992821595,837.3565676326472,142.19832741651553,5967.763825962933,6433.888803171432,28.92534459114529,82.60776204451233,-339.47537675202364,-217.03193042176537,691.6036316248618,-61.953375393549486,-412.8335085341641,-103.32126699316069,-297.7382074589471,46.45828660798292,67.99755914667104,544.0229304838,-167.67390022224095,-207.69772799025714,10.67436063657292
47,-4977.562686881896,428.3159639948125,60.33246573236217,4771.973109845406,6298.679120795983,54.70199586786283,138.07329811211022,-1343.5753510888314,-980.4029114915269,815.7364544214228,246.725959912777,-597.5512760195057,316.9519191788062,75.58723129926982,11.768829733875908,-507.97664055133237,-207.15373164897966,7.605264304159941,319.32601133820555,-144.4871957852403
48,-3798.645313896332,-3062.807358546703,-453.60515707624216,42.90656599955245,-736.4888722584129,-34.06649556951156,31.124383513391674,79.63697152658348,776.4579905526344,435.85765395449494,-278.2781320780287,-80.05303257214786,65.68155041031787,439.7245766207921,295.09071119659126,2.922663044883139,-727.9225706856124,-137.93168043989255,116.38571769656507,-125.04656710063071
49,2089.3756045670993,-3153.391755071173,-1257.0869085060715,-147.6151019811248,-195.0641635347432,-41.66885307097726,-5.1865167981764575,160.863817311276,-180.08419389351394,38.19147870907263,-296.47338632102577,250.47575779859056,462.9250836439064,-597.1816077427474,490.35666321124955,-43.94998876892182,-100.99103102991445,-118.34920565668841,-171.62015766296435,-116.13644660543329
50,-1787.7662189725008,-1651.2507682497476,-1834.2919311059864,-700.115723385531,-390.1192262243537,-67.37068976181757,0.06039744706174183,200.4141488325853,473.81811635512713,277.138875377809,-360.7342711132384,-144.59839075255658,259.798625547607,108.99073917709289,-447.9476037463045,445.1981340486877,-29.55030765315447,-48.63279237948987,-17.343554817004385,-194.032552869759
51,-4939.328412703309,398.5481336435005,28.828588557481748,5127.861832751641,4805.3736852725015,26.49665966672397,23.174577903097546,-89.28297945849435,1213.1436421768165,-323.36501780360265,-223.55051151391467,291.11411497900616,-371.71186792774984,469.4862464926237,442.34431547648876,-135.36947729832394,-43.29904039928844,-132.86229007258234,-123.78107213782536,-95.0429081647831
52,-4921.329642333476,-4033.687355186046,-448.04319685372576,328.0163148089773,-262.53295664561404,-34.35473728412509,-39.24052657578422,415.07575633753504,20.09088049471103,-157.86173180514163,-485.44286674815226,608.5156083158174,186.57562586304815,-57.51160290880087,-31.687010119852793,-480.17636189696657,-63.7283314986475,-106.52608953015199,-195.4300557863746,-72.79462026768978
53,28862.16537536321,-5393.641841741146,-1737.9448818627834,-30.957604788878605,-527.7908242619119,45.032703678691405,15.468336322741273,-258.7004454634154,-392.0958203438253,-1070.7259277564344,-1281.7103655183435,-903.4342491031664,481.36067563691813,83.55271940597599,689.8675505675307,313.2777790154441,-505.1032969174323,-62.242517093295035,-354.126441252118,54.30311090181238
54,-4107.426396441891,1104.2924964882443,706.2799006102179,4479.190733882064,6446.359796498946,33.76020301139779,52.65469584796903,-1136.7174346323811,-1185.7147201257017,-56.465933208337326,288.7412753428168,-185.79208567511876,95.82581521720238,155.70072352116088,-379.0463378281014,470.3240073809341,-202.88284189300558,293.39500975707955,-341.66756974134836,303.24503865591697
55,6709.487425523552,-734.8942179389818,-6028.273590730321,-1028.7736410444747,133.9735583252039,-30.71382906198693,150.16402281651037,-481.65853883710207,135.28200127183771,997.0478585110909,-61.474725437931546,-4.897171404504369,-293.42993611821345,49.547913699730394,-307.107341334445,-438.28960210015725,74.31330506919095,-146.14312195029237,-192.59197575152868,-198.475167739044
56,-4313.429044153117,-558.2151984037257,88.25054252624798,-604.8738266456261,53.242516154847095,-72.98340820875306,-13.982046777918596,365.80466507969317,76.34951622085492,337.35791311846333,-330.3681319084027,-137.6326340267175,-197.11965140390188,293.5252259994367,-360.19736414178413,155.53475567803932,-146.11034042525785,-190.62883690960095,-138.86175354632098,13.134119952430243
57,-5063.031008545554,198.924964658801,-143.06070454401961,6147.235709615946,4430.482458484337,25.62740247578794,-117.77131011749142,1500.506886419113,1579.7377455951266,-604.3589249915864,-544.0478753388909,633.9895120884436,-671.3102595225728,-283.2074395572776,-51.42500900258692,77.34022417962207,-196.4887105137841,75.57519404490843,-388.6196454902137,-339.4665767450061
58,-4567.772842638071,664.4447507210948,451.0092695068017,4699.631049077623,6343.469646873893,49.96613471336917,-18.67597883814166,-1016.8817202036682,-1182.6014893967176,-86.05609361433773,552.1303829587073,-327.58776388427594,28.683597138274283,97.60402414870104,-437.2441822735026,453.43629649043123,-246.77986506691974,-56.80745834896532,4.524767595707954,-193.8737871450662
59,5952.553953791174,-2348.8086917277324,-2524.3551420383083,-264.33379966730683,24.7247505041412,-22.676192137114455,17.770695233659016,-21.797983817252334,-157.7903157263609,109.83262727142183,-464.416926850982,341.7768525818292,543.5414110517227,371.18486427531775,-323.7887366092324,205.5913708225714,-87.7723750954742,267.8347702111429,65.00557580000208,65.847070667759
60,-1847.2121293025355,132.12396948049653,-4177.922674091381,845.9826314163897,-987.7511143026272,-14.735094234679819,2.9268989009807176,1.6416243776112347,131.9817340910763,380.11574765185156,-167.21984165057526,100.17936507320962,184.79572439722526,289.1647566664425,-279.48925205392226,-622.0371531145872,63.87887503063379,-60.97657254377995,26.759592183192193,-42.04346461201335
61,-4069.113429780713,338.06414090927177,457.1250865209957,5135.2684239084865,4849.878047437596,19.33414346812807,64.09976652704613,63.13864205904542,1377.2048404949592,504.5394844410356,-140.05221387672754,-179.09554707788783,40.290131342175805,-362.80021754976747,171.2672980609503,-235.79586080485615,-344.6906671048258,-18.832742380494448,154.33397606747377,-97.8498045627233
62,-2967.881984460296,8515.511716846337,213.89686493472362,-1624.8950537297167,629.8036532108077,-118.29625207835461,50.339312177167635,408.14878352133945,295.7835076755761,742.6735621046605,-290.1900140667689,-532.1807928364234,-414.1245963159168,524.4027682995777,-53.22138331159714,473.43646400308387,62.0742795216995,-70.09456046675616,-156.10845555339844,131.8001350697719
63,-4611.9853126205035,-3194.368202503057,-52.630302154227905,456.8535152779701,124.40587251282183,-33.726506281230975,-28.62132861700479,46.391530126220815,-285.239731252782,-10.22371264007869,-204.33166273814405,279.30102864274824,181.65013540868742,223.38902399804704,-411.0889220141607,568.6525492084821,-8.051230665383653,103.82401073955552,196.92814952136987,-353.2697780181976
64,-1455.0693414353486,-2191.314816209207,-1812.4337474751544,-347.84223167164134,1.5013769762870108,-26.602399906138263,-0.4240805720873056,-250.14820746735953,243.03744994925955,-190.78168074503208,-198.21610356957623,334.84266747912073,136.53590767477536,178.67488568849922,57.09315929361927,-641.6552826850125,-226.24179423237936,-197.33296869282688,228.65120304826465,-196.85076963338727
65,9513.066672270319,947.8560800961421,4499.850418643765,-545.7376003752988,630.0745074462139,-59.52831920640357,22.93340500399163,204.81652839929183,-30.433438702007155,111.89250644677705,-265.878193393669,226.92906413843508,130.42858671667943,158.1944222016625,502.44979521036754,730.1413180488937,237.35193369113185,-184.4668111544195,161.0278819793654,-30.177612540764954
66,-1825.7174626926394,-3209.8246943791673,-1955.5218433329972,-388.86459588121926,-621.9180621143196,-63.03854665651635,123.99791775074459,-86.59264114447704,603.7335573893268,1301.2806672708023,-412.77621827572807,-915.8415317096111,153.2933612984494,-397.6231668852732,-212.74159666147946,16.382713592366304,49.844726502535536,306.04377759365264,420.2871986505457,-393.8374868946593
67,-1246.6031904639733,3612.244012785182,-1977.440480117069,2515.192205875724,-1954.217761393598,-2.300607534395346,15.274340072430078,68.7568138468643,250.30171385011374,-36.02218499462586,-457.95704371365986,150.38112783899948,15.645182909522298,8.984876595905057,41.434085745569945,566.8491360648062,-518.5107687581345,-58.07752274513425,82.74372855495781,-128.8984794035463
68,-3830.3531835652043,-2231.9457545546975,-747.5305915740465,-659.9419855753465,-50.704525548354596,-64.58276807772546,17.624445319022254,198.96534648646855,186.76989971033325,343.13252898727177,-265.4758851623928,-101.51607549790407,-115.34863698510667,-594.4176925450417,76.3711203809723,-84.39959886785856,-215.3029069940722,-267.42635297622854,-46.222760753505916,-248.04546630440686
69,-4436.71372576519,-199.62762713577987,-78.57857820173045,-554.679535632635,165.4709663820451,-75.13309657673547,-59.4326781097982,446.2990044922083,-108.2611889393063,74.57453052896707,-238.18205963366887,257.7838391830143,17.860958837426722,-178.8653870986035,174.40894748012343,251.24795229151022,17.024104683405632,-206.5911811548801,-25.874191764778278,-149.73614759891902
70,-1733.7286044142083,-1693.326367036364,-1129.1395589766062,-1172.2088608699548,446.5552221985565,-67.23203626313314,53.22236728802495,-159.71117011132463,245.11497630437336,290.5788994301028,-223.8771306596957,-131.04330870118056,-60.34804754498432,442.77264522324583,781.3805562598551,276.53876694778836,86.40796284336191,79.5420187369536,354.3452051423207,-399.21747634004475
71,-4944.241396225974,-2509.232339363365,-243.6523175618873,-994.5858342400867,-126.2677956579957,-63.543329514683684,-38.233147507201934,315.0723334300036,199.99552087074176,-120.24922433035071,-231.62285833994943,300.3265759487703,-197.55677886861318,-273.6977931805986,274.3318915461829,-396.7385546293024,-356.6346178757044,-228.47376910246322,58.96018668568253,-165.4421176158614
72,-4563.784854602929,690.2967166467317,206.3742780085835,5160.737720506227,5067.143670639699,7.225596974045696,25.45615383117095,23.695963234376844,1048.5840092158767,-106.450222531618,-120.014928860215,206.28712922232327,113.76819707999373,316.8652328653091,84.61025181695139,415.4527798948679,599.6677355556085,-484.25931379411355,-287.53755929647537,-333.30348433010397
73,-3378.1392283743853,-3875.9629145421413,-1999.8263244803438,23.387692707353814,-741.6889649902614,-46.373291009641434,8.075899141831055,-2.8761119608382177,236.77636710320635,171.06737185912624,-341.66497457570836,-48.513014822111145,-440.83097052415263,-287.50848328082833,-386.04203126885534,-90.09649141212311,109.38913456443238,98.69253575136769,159.162850623948,-117.36578270063795
74,-4984.224739769345,4017.5017019215284,1343.4986657341183,-961.7666903763329,-19.28381331568523,-83.72287208138168,55.934203212332356,-564.6891474548855,-466.65722062789433,-80.44700200796856,-25.573319569915974,174.8232628630083,138.64588523531063,-225.2996324607188,48.64118118338818,114.84469786382598,754.8349569345382,-281.7370225193909,94.28816740654612,-146.18912889062315
75,-3609.8806010395897,-3151.9481015408383,-1369.7516935387955,-79.92881865065215,866.8410759868055,-27.28729456518736,398.5690755830618,-2902.96716505648,2257.6349937158343,6.659452333401445,221.74560900154466,-285.8159931805791,545.4865952316246,-322.4733625936325,-414.97174432363187,42.680048773657035,356.9846189903505,219.80712732514732,-396.63272980384664,171.01593102783823
76,-4693.704831772881,8642.764520677198,1267.4445755498712,-2715.6209957459637,815.6555789241218,-110.30721022657956,-21.740199240014235,-418.81454099548364,-348.80260816515784,-257.3530136693977,248.24943329149727,-17.867264360808797,50.01098038346432,131.22641411232854,68.61945755914724,515.6920027825511,564.848620289277,-231.42646563264927,-86.21519181286752,80.23689609319685
77,-2359.6806328426405,2237.2452970475333,-3442.1285121461997,810.2578922489096,-1012.722183325791,-49.410916811202654,92.93918891880762,-299.6035650311253,503.76354421947786,850.5869433936422,164.99319775829557,-56.81585812385947,474.67836027743635,-205.33826339321595,22.8120348974727,124.47399101485215,629.9658244631912,145.52227928210746,20.777970263435847,146.81111587151187
78,-4426.495004179332,-3656.6357810372924,-116.98726882852783,530.1403423706474,882.2336363929171,-23.609975965232454,-35.118696660426885,-638.3696045485949,-1146.0523331092454,98.89465989709659,383.3997422691921,-421.2199256452785,-420.05258246616637,-331.35249608594984,-440.76007135012316,-149.84035371402908,29.333343144068422,-262.5707965113287,1.719823451473031,322.2557989434971
79,-4023.651341567684,-2546.055497514357,194.686073690696,-142.00752952577093,-468.49985724061446,-39.237360155027375,28.605439164551807,269.6609092734474,130.7050426369734,640.8469841905305,-290.1610887549981,-245.58611386585494,-159.38871083258144,479.05020219259814,65.17126257090503,-311.95453055985274,-327.1302245087501,-7.944104334530032,75.34677821783275,-400.2146901107341
